,cr,UltimateCategory
2133.0,这个地方没有修改,4.0
2134.0,在if中setEnable为false，没有对应的setEnable为true。,4.0
2199.0,再确认下这个是否能作为唯一的标识,4.0
2220.0,日志级别不对,4.0
2235.0,为什么要调用两次同样的方法？其它地方自行排查,4.0
2256.0,基类不是有sendMessage方法吗？此处为什么还要自己实现,4.0
2265.0,注释含义和实际接口不符；,4.0
2266.0,"接口参数个人过多,同上，还有下面的goToVodDetailBySuggestPlay",4.0
2271.0,日志无法区分不同的异常场景,4.0
2281.0,"这个地方的逻辑不对
（1）跳转vmall 不需要判断用户是否登录
（2）用户没有登录弹网络连接错误？逻辑不正确",4.0
2313.0,先回避CodeDex，后面和文字弹窗广告一起修改,4.0
2327.0,文件名写错了,4.0
2335.0,多余的STDOUT,4.0
2343.0,代码逻辑写错了，少了个非,4.0
2358.0,版本号的判断最好还是根据数值范围来做，而不是写死的某个版本等于,4.0
2361.0,打错字,4.0
2375.0,后面的代码提交记得删去这种注释,4.0
2376.0,既然版本只能选择一个，建议保留下拉单选的控件，而不是保留复选框这个控件,4.0
2377.0,同上，看要不要加上SYSTEM_SUCCESS的判断,4.0
2378.0,变量大小写修改的不够彻底....全部改成小写才是符合规范的,4.0
2380.0,确认此处clear之后是否会导致别的响应信息丢失,4.0
2382.0,新增的过滤项，没有看到针对这个过滤条件的赋值修改，注意确认是否有调用id的setter,4.0
2383.0,少了下划线,4.0
2388.0,缩进不规范,4.0
2389.0,多余的TODO,4.0
2401.0,函数名没有体现函数的实际作用,4.0
2402.0,方法内进行了修改，抛出了异常,4.0
2403.0,此方法并不会抛出异常，无法依赖这种方式判断校验是否通过,4.0
2405.0,方法命名没有体现方法实际的作用，看起来更像是拷贝动态壁纸。。。,4.0
2407.0,这样子分开try、catch没有体现出优势，没有意义,4.0
2433.0,多余的TODO,4.0
2434.0,缩进没处理好,4.0
2438.0,"这样子改了之后,没法区分,是上传网盘失败,还是上传成功但是设置防盗链失败",4.0
2478.0,漏删了,4.0
2482.0,换行没处理好,4.0
2483.0,多余的转换,4.0
2497.0,缩进没控制好,4.0
2498.0,toString方法没有做出适当的处理,4.0
2499.0,日志打印的位置有误,4.0
2501.0,格式问题，缺少换行,4.0
2515.0,缺少SDS出错的处理,4.0
2516.0,缺url后端校验,4.0
2530.0,缺少SDS出错的提示,4.0
2532.0,加上日志错误提示,4.0
2538.0,多余的换行和不正确的缩进格式,4.0
2563.0,https证书校验有问题,4.0
2570.0,魔鬼数字，写了注释但是从注释中也看不出2代表什么,4.0
2607.0,url校验正则不严谨,4.0
2635.0,缺少必要的参数校验,4.0
2636.0,写死的字母含义不明,4.0
2637.0,多余的代码,4.0
2640.0,路径分隔符不要写死，用 java.io.File.separator 代替,4.0
2645.0,符号意义不明,4.0
2651.0,变量命名没有体现具体含义,4.0
2652.0,现网不允许要用777的权限,4.0
2669.0,没考虑到返回null对调用逻辑的影响,4.0
2671.0,用统一的参数校验的方法去做，把统一的参数校验的逻辑挪到变量使用之前,4.0
2673.0,缺少表主键判重和表主键重复的情况下的补偿机制,4.0
2675.0,取“非”操作意义不明,4.0
2678.0,迷之换行,4.0
2679.0,错别字,4.0
2681.0,代码缩进没有处理好,4.0
2685.0,魔鬼数字，建议使用定义好的，有意义的常量,4.0
2690.0,缩进没有处理好,4.0
2692.0,迷之缩进，另一个文件也有这个问题,4.0
2694.0,缺少对服务器响应的校验（没有考虑返回是空的情况）,4.0
2695.0,单词拼写错误,4.0
2697.0,语义不明,4.0
2698.0,"Java编程规范：注释符号和注释内容之间保留一个空格
另外冗余代码请直接删除",4.0
2699.0,写错单词,4.0
2701.0,迷之空白符，其他类似问题请对应排查修改,4.0
2702.0,迷之缩进,4.0
2705.0,迷之缩写，Lw含义不明,4.0
2706.0,迷之空白字符,4.0
2707.0,迷之缩进,4.0
2708.0,没有换行,4.0
2709.0,多余的判断,4.0
2710.0,Java编程规范：函数入参不应超过五个,4.0
2714.0,缺少入参校验,4.0
2724.0,大写,4.0
2733.0,从map中取出来又放到另一个map里，没必要,4.0
2735.0,无意义的常量抽取,4.0
2741.0,缺少非空校验,4.0
2755.0,硬编码。。,4.0
2760.0,定义了PARAMETER_VALUE_SEP却并没有使用在此处,4.0
2761.0,定义了PARAMETER_SEP却并没有使用在此处,4.0
2768.0,等于号之后缺少空格,4.0
2772.0,多余的换行,4.0
2775.0,异常日志不足以支撑定位问题,4.0
2785.0,迷之换行,4.0
2801.0,常量命名应体现其值的含义和作用,4.0
2804.0,中文名称,4.0
2806.0,TODO的处理,4.0
2826.0,接口命名含义不明确，无法体现优惠券相关的信息,4.0
2850.0,日志打印的内容，没有涵盖全实际的代码功能,4.0
2872.0,缩进有误,4.0
2884.0,多余空白字符,4.0
2906.0,"方法命名和实际代码逻辑不太一致。缺少注释
初始化View状态。",4.0
2908.0,存在数据书需要和Appid对应,4.0
2909.0,和下面代码过于相似,4.0
2913.0,if  else格式,4.0
2914.0,可能会引入其他问题,4.0
2923.0,这个变量还用吗,4.0
2925.0,代码格式问题,4.0
2928.0,代码格式问题  括号换行,4.0
2930.0,public方法未做判空处理,4.0
2933.0,魔鬼数字 4和64意义？,4.0
2936.0,注释的格式乱了,4.0
2938.0,public方法未做判空处理，带有魔鬼数字,4.0
2942.0,这个注释不是描述信息啊,4.0
2946.0,"这块没有更新，已经提交了一个新方法。  exitPay(PayResult.PAY_RESULT_REQUEST_OUT_OF_TIME_INVALID, mInitParams, EXIT_PAY_DES);不需要传空串",4.0
2948.0,可能为null,4.0
2949.0,重复判断,4.0
2955.0,定义资源,4.0
2966.0,类名注释格式,4.0
2968.0,默认的放在private上面,4.0
3001.0,外部传入非法参数未做合法性检查,4.0
3008.0,方法缺少参数的注释,4.0
3014.0,需要对切割的数组长度做判断，可能存在数组越界风险,4.0
3015.0,缺少参数注释,4.0
3018.0,方法缺少参数注释,4.0
3019.0,注释错误,4.0
3021.0,方法增加注释说明,4.0
3022.0,方法增加说明,4.0
3028.0,不必要的字符串,4.0
3033.0,这个文件不需要提交,4.0
3034.0,"accoundId、appId可以从mInitparams中获取
共有方法传入的参数做非空校验",4.0
3040.0,魔鬼数字 含义不清晰,4.0
3045.0,类型转换 调用通用的 转换方法,4.0
3047.0,魔鬼数字 不清晰含义,4.0
3049.0,"compile fileTree(include: '*.jar', dir: 'libs')已经处理了，重复了",4.0
3051.0,定义变量没有必要，目的是直接返回null,4.0
3052.0,判空,4.0
3056.0,魔鬼数字,4.0
3057.0,有可能为空,4.0
3059.0,非空,4.0
3076.0,这个内部局部变量判断只是抽出，外部的类还是传入同样的参数，修改的必要性。,4.0
3085.0,context存在非空的可能。,4.0
3105.0,方法命名不够明晰,4.0
3113.0,重复设置mNextBtn，isBtEnable变量也没有必要定义了,4.0
3114.0,对只支持屏幕内指纹的laya手机做兼容处理,4.0
3115.0,"1.增加else分支，打印出日志
2.建议将 final String accessToken = accountInfo.getAccessToken();放在查询证书结果回来后",4.0
3118.0,这里帐号信息还未获取到，不能在这里获取GRS,4.0
3123.0,修改为获取帐号后再初始化上报模块，导致帐号登录前的打点数据丢失，请使用内存缓存帐号登录前的打点数据，BI初始化后将缓存的数据一起上报。,4.0
3127.0,存在未捕获的一场PatternSyntaxException,4.0
3129.0,这边的注释是国际码为空,4.0
3130.0,grs路由没看到需要使用。,4.0
3135.0,上面已经创建了accountInfo，这句不需要,4.0
3138.0,明确是话费支付方式，才设置channel,4.0
3139.0,该判断应该不需要，在声明时已new了一个HashMap了,4.0
3141.0,"话费支付渠道放在WalletInfo中不合适,这个不是和用户相关的信息，是和某次支付选择相关的",4.0
3152.0,话费支付渠道的获取，不要放在WalletInfoManager中,4.0
3153.0,需要把共有的抽取上来，子类实现自己的特殊处理,4.0
3164.0,根据编码规范异常流程中不应处理业务，如果出现异常Charset.defaultCharset()是否会将正常的执行逻辑导向一个异常的处理结果，如果有相应考虑请在异常之后再处理。,4.0
3166.0,非空判断,4.0
3168.0,DeveloperSignResponse对象每次请求都是新的，不是全局的，没有必要定义为CopyOnWriteArrayList,4.0
3170.0,jar包中随机生成的iv需要获取存储起来，在解密的时候使用，现在看代码传的iv应该是不一致的解密会存在问题。,4.0
3175.0,数字越界风险,4.0
3177.0,fingerList空指针异常,4.0
3180.0,关注替换后的jar包签名出的so数值会不会变化,4.0
3184.0,请定义常量,4.0
3197.0,代码冗余，重复赋值,4.0
3198.0,指纹更新验证支付密码支付应该与原支付密码体验保持一致,4.0
3200.0,安全jar中的填充方式和原来的填充方式不同，服务器可能无法解密，请确认,4.0
3201.0,"1.魔鬼数据，""-1""使用一个常量定义,其他地方也改下
2.修改为if (TextUtils.isEmpty(mFpIdFromSv) ||""-1"".equals(mFpIdFromSv))",4.0
3203.0,代码与上面重复，请优化,4.0
3208.0,else分支逻辑可优化,4.0
3211.0,成员变量放在上面,4.0
3212.0,else逻辑不需要，已经初始化了,4.0
3213.0,给个注释，空行,4.0
3214.0,else分支不需要了，已经初始化了,4.0
3215.0,代码添加注释,4.0
3216.0,else分支不需要,4.0
3217.0,不需要提交了，根据会议评审已经走grs变更了,4.0
3218.0,是否有必要增加缓存这个参数,4.0
3219.0,绑号渠道切换，应该是确定的，只有一条，不应该有多条。,4.0
3220.0,短信验码获取错误，标志应该设置为false。支付按钮不可点击；比如第一次获取验证码成功，60s后再次获取验证码失败，支付按钮应变为不可点击,4.0
3224.0,canPayByFingerPrint（）中已有对FingerPrintManager.FINGER_UN_USED.equals(mFpIdFromSv)的判断，此处的FingerPrintManager.FINGER_UN_USED.equals(mFpIdFromSv)判断可以去掉,4.0
3225.0,"这里增加if(!bSupportPKI) return ;
加固保护下",4.0
3226.0,通用的方法，建议定义在BaseContract.IBaseView中,4.0
3227.0,通用的方法建议定义在BaseContract.IBasePresenter中,4.0
3228.0,需要移除借记卡,4.0
3229.0,不用的字符串从代码中删除中英文，布局和代码中删除字符id的引用，并联系昌黎知会翻译更新删除,4.0
3230.0,查询钱包接口更新数据，不刷新UI，可以直接传handle为空。建议优化,4.0
3232.0,需要先判断后，再使用，有数组越界问题,4.0
3233.0,"jsonObjectCountryGroups有可能为null， 或者用jsonObject.has(""countryGroups"")先判断。",4.0
3234.0,services对象使用前，需要先判null,4.0
3235.0,不能打印堆栈， 输出log,4.0
3236.0,"json解析建议使用JsonUtil工具类或者JSONObject.optString("""")",4.0
3237.0,类型强转前需要先判刑类型,4.0
3239.0,requestGet() 与requestPost()重复的代码抽取公用部分,4.0
3246.0,getRequest()与getPost()重复的代码能否抽取公用部分,4.0
3249.0,gameBean使用前需要先判空,4.0
3253.0,action写成常量。这边的赋值优化下,4.0
3255.0,注释不够清晰，未说明isSplit的具体场景,4.0
3256.0,只用更新指纹列表，方法名和flag都刷新下,4.0
3257.0,判断url为空时，主动去服务器获取,4.0
3258.0,JSONArray获取的应该JsonObject对象不能强转为String对象,4.0
3263.0,常量说明没有区别,4.0
3265.0,这里不应该是花币帮助的url,4.0
3266.0,这两个参数和证书没有任何关系，如果是钱包服务器接口需求，请在钱包服务器接口请求去设置,4.0
3270.0,"1.只需增加一个构造方法
2.keyStr这个参数不需要",4.0
3271.0,下面这个日志本地也会打印，不需要些两个日志打印,4.0
3273.0,增加话费支付方式判断，当前为话费支付方式时，才弹出话费支付方式弹框,4.0
3274.0,此处不要加时间戳，保存到sp中时会加上加上时间错误，否则会出现解析异常,4.0
3275.0,这里缺一个return,4.0
3283.0,方法中直接返回result既可,4.0
3292.0,grsInfo对象过于复杂，不要通过handler传输，在handler消息处理前设置好4个url，再发消息给主线程,4.0
3297.0,设计很不合理，代码分支应该收拢。从网络获取GRS数据，应该回到这个类，再统一回调给上层，而不是把上层的callback一层层传下去,4.0
3298.0,调本类方法不需要类名,4.0
3299.0,不需要isFirst参数，GRS获取成功后直接初始化账单url,4.0
3303.0,此处取消弹框，下面查询签约结果又会重新弹一个。建议签约接口成功时，不取消弹框，查询签约结果后再取消弹框。签约失败分支取消弹框,4.0
3305.0,不要打印出原始异常,4.0
3307.0,协议页没有shareButton，走不到这个分支，协议页的Titile将会未设置,4.0
3308.0,已定义了PassWdAuthListener.TYPE_FINGER_PRINT_UPDATE_CHECK_INPUT_PWD_DIALOG用于区分验证密码后需更新指纹列表的场景，isSetFinger不再需要了,4.0
3309.0,增加错误日志打印,4.0
3310.0,需要判断支付url是否已获取到，支付url还未获取到时，查询钱包会失败给出异常提示,4.0
3312.0,else分支没有处理countDown(),4.0
3313.0,mReturnCode的赋值有问题,4.0
3319.0,多余常量,4.0
3330.0,不再使用的代码需要删除,4.0
3337.0,外部传入context 需要做判空处理,4.0
3343.0,应该在方法名上体现出这个函数的功能，,4.0
3344.0,该类的方法命名不直观，需要借助注释才能明确具体功能,4.0
3346.0,建议重载方法，可以不用调用传空串。只传是否高亮显示,4.0
3352.0,低级编码错误，代码提交前请仔细检查,4.0
3356.0,setBankBrand设置了两次，而且是不同的数据源,4.0
3358.0,当dns不为空时，要执行两次builder，第一次是无效的。建议提高性能,4.0
3359.0,请采用通用的单例写法,4.0
3361.0,魔鬼数字，运算符建议加括号,4.0
3363.0,split会存在 PatternSyntaxException，请捕获修改,4.0
3364.0,如果字典配置的国家很多，内存变量缓存太大建议直接用服务地国家码进行缓存,4.0
3368.0,命名不规范 c,4.0
3371.0,日志描述不正确,4.0
3373.0,不涉及敏感数据，不要扰码打印了,4.0
3374.0,新增字符串不能添加 priority,4.0
3377.0,新增字符串不能添加 priority,4.0
3379.0,不必要的异常,4.0
3380.0,此方法未抛出异常建议修改,4.0
3385.0,没有必要的异常,4.0
3386.0,如果在上面的if就return了，则缺少上报,4.0
3387.0,移到 PayTask进行 QUERY_MULTIPLE_INFO_FAILED,4.0
3388.0,避免遗漏上报放在最终回调的PayTaskPresenter的QUERY_MULTIPLE_INFO_FAILED里面统一上报,4.0
3389.0,入参需判断是否为空,4.0
3390.0,魔鬼数字 0 和 1,4.0
3392.0,"1.for循环嵌套，这个算法太复杂，效率低
2. Integer.parseInt需要捕获异常",4.0
3395.0,日志打印不要打印出堆栈,4.0
3396.0,"1.出现异常后删除图片文件
2.  SecurityException e异常delete已内部捕获",4.0
3406.0,mErrorMessage中要说明是哪个接口报错了,4.0
3407.0,这一段逻辑没有用到，请确认具体是解析什么参数类型，现在的逻辑并没有用,4.0
3408.0,删除用的是同一个包名,4.0
3409.0,需要把countDown移出来,4.0
3411.0,日志描述不对,4.0
3414.0,finally中已关闭了inputStream,4.0
3418.0,老接口会CP传signType字段，签名类型应该与老接口传的signType字段一致。,4.0
3421.0,魔鬼数字，另外没必要用String.valueOf?,4.0
3422.0,Product的不要动，这个不安全,4.0
3423.0,"if分支漏处理，建议querySupportBusinessToServer方法中处理
加上""_HMS""",4.0
3426.0,请使用工具类ClassCastUtil,4.0
3439.0,优惠金额为0，显示优惠信息需要考虑,4.0
3440.0,是否可以根据需要的图片大小进行裁剪设置尺寸大小,4.0
